,Playlistid,Trackid,Artist_Name,Track_Name,Album_Name,Track_Duration,Artist_uri,Track_uri,Album_uri,acousticness,artist_genres,artist_popularity,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4403,628359,98,Radiohead,House Of Cards,In Rainbows,328293,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,spotify:track:3Jc6X15OZCCyhGSHBF4hwB,spotify:album:7eyQXxuf2nGj9d2367Gi5f,,,,,,,,,,,,,,,
4404,628359,99,Kendrick Lamar,FEAR.,DAMN.,460573,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,spotify:track:23luOrEVHMfoX0AhfbQuS6,spotify:album:4eLPsYPBmXABThSJ821sqY,0.604,"['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",88.0,0.588,0.479,True,7.2e-06,1.0,0.527,-7.039,1.0,0.281,150.414,4.0,0.434
4405,628359,100,Radiohead,Polyethylene (Parts 1 & 2) (Remastered),OK Computer OKNOTOK 1997 2017,262466,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,spotify:track:0QHoKFOWwMSFxB4zc5HDzG,spotify:album:4ENxWWkPImVwAle9cpJ12I,,,,,,,,,,,,,,,
4406,628359,101,Radiohead,Codex,The King Of Limbs,287066,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,spotify:track:4sLGaMl33I6mcsk7u4xHAU,spotify:album:1DBkJIEoeHrTX4WCBQGcCi,,,,,,,,,,,,,,,
4407,628359,102,Radiohead,The Daily Mail,The Daily Mail / Staircase,217797,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,spotify:track:4dHDQFENPSHTR5OxyI1JB0,spotify:album:2yepd22RxJzI9RiLFiUQOZ,,,,,,,,,,,,,,,
4408,628359,103,Radiohead,Present Tense,A Moon Shaped Pool,306581,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,spotify:track:4eruRiSfDY1jdT03hjyi0i,spotify:album:6vuykQgDLUCiZ7YggIpLM9,0.912,"['alternative rock', 'art rock', 'melancholia', 'modern rock', 'permanent wave', 'rock']",76.0,0.479,0.40700000000000003,False,0.401,1.0,0.11,-12.427999999999999,0.0,0.0346,91.91,4.0,0.33799999999999997
4409,628359,104,Radiohead,Up on the Ladder,In Rainbows Disk 2,257170,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,spotify:track:5sdo1jKC0mpRxamLAuuPOS,spotify:album:36lJLPoPPOKNFddTAcirnc,,,,,,,,,,,,,,,
4410,628359,105,Radiohead,Reckoner,In Rainbows,290213,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,spotify:track:56Z7hbyMrndw1naxb6I5Oi,spotify:album:7eyQXxuf2nGj9d2367Gi5f,0.511,"['alternative rock', 'art rock', 'melancholia', 'modern rock', 'permanent wave', 'rock']",76.0,0.518,0.6559999999999999,False,0.156,4.0,0.0679,-7.438,0.0,0.0264,104.28200000000001,4.0,0.203
4411,628359,106,Fuzz,What's in My Head?,Fuzz,234880,spotify:artist:1X88xrhEvsoUjJ6EUHwiWF,spotify:track:1CW1CIucafZQqlqMHvCAZa,spotify:album:1D3YttJsWvUUSvOVRbic0o,0.000723,"['australian garage punk', 'freak folk', 'garage rock', 'indie garage rock', 'neo-psychedelic']",42.0,0.371,0.449,False,0.868,7.0,0.203,-10.117,1.0,0.0263,74.958,4.0,0.385
4412,628359,107,The Weeknd,Stargirl Interlude,Starboy,111626,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,spotify:track:5gDWsRxpJ2lZAffh5p7K0w,spotify:album:4AdZV63ycxFLF6Hcol0QnB,0.353,"['canadian pop', 'pop', 'rap']",87.0,0.715,0.47,False,0.0923,5.0,0.10400000000000001,-12.638,0.0,0.0772,89.965,4.0,0.426
4413,628359,108,Beach House,Space Song,Depression Cherry,320466,spotify:artist:56ZTgzPBDge0OvCGgMO3OY,spotify:track:5d8CreUdJvZejvTUo1IHLw,spotify:album:2dOMRQFWGtFnBVBaqMUjel,0.218,"['art pop', 'chamber pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic']",66.0,0.509,0.79,False,0.125,0.0,0.14400000000000002,-7.105,0.0,0.0293,147.07299999999998,4.0,0.625
4414,632720,0,Mac Miller,Blue Slide Park,Blue Slide Park,144933,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:track:1Hrl4nDZ7GJj7paoqfK5W0,spotify:album:2RwLblJTyhhzLKFSOWBsmf,0.0646,"['hip hop', 'pop rap', 'rap', 'southern hip hop']",79.0,0.637,0.8859999999999999,False,0.0,7.0,0.327,-5.608,1.0,0.27,95.795,4.0,0.153
4415,632720,1,Mac Miller,PA Nights,Blue Slide Park,183720,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:track:1abiRqY7SU7rAYVLRwXTG3,spotify:album:2RwLblJTyhhzLKFSOWBsmf,0.419,"['hip hop', 'pop rap', 'rap', 'southern hip hop']",79.0,0.628,0.623,False,0.0,0.0,0.105,-6.816,0.0,0.207,89.902,4.0,0.28600000000000003
4416,632720,2,Mac Miller,Put It On,On And On And Beyond,195142,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:track:3WLE5pirhuqtvHKh8mvmFk,spotify:album:3KAguv1g8qM0iPx5Z2cd8u,0.0292,"['hip hop', 'pop rap', 'rap', 'southern hip hop']",79.0,0.402,0.733,True,0.0,9.0,0.174,-7.6160000000000005,1.0,0.191,180.13099999999997,4.0,0.602
4417,632720,3,Mac Miller,Donald Trump,Blue Slide Park,164586,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:track:1yYzuNd0KRyHVJ3NH8apBt,spotify:album:2kuF4nm4R2bcwBKvnvRbTW,0.128,"['hip hop', 'pop rap', 'rap', 'southern hip hop']",79.0,0.632,0.898,True,0.0,1.0,0.449,-7.364,0.0,0.11900000000000001,162.974,4.0,0.797
4418,632720,4,G Curtis,Still I Rise (feat. Sam Adams),Falling Up,231897,spotify:artist:5kXFGisUTEE54i06rrXhJE,spotify:track:61CsaUHQc2oT3o572mj5x6,spotify:album:07D9kz2hP7RQs0glpoECJQ,0.00882,[],37.0,0.643,0.8440000000000001,False,0.0,9.0,0.08900000000000001,-3.264,0.0,0.0519,92.963,4.0,0.557
4419,632720,5,Sammy Adams,Driving Me Crazy,Boston's Boy,243603,spotify:artist:1S9WGrK7SZfXXQtHBYzDle,spotify:track:2KQGs6oyLQwfqSZ5Zs0eje,spotify:album:1wwVm9VUQnKWgeQDDcWMKG,0.00365,"['indie pop rap', 'pop rap']",53.0,0.79,0.718,True,0.0,8.0,0.1,-4.053,1.0,0.0357,120.98,4.0,0.8490000000000001
4420,632720,6,Sammy Adams,Coast 2 Coast,Boston's Boy,201411,spotify:artist:1S9WGrK7SZfXXQtHBYzDle,spotify:track:5Oy4nnDz7sYJJ7j3aLsrJk,spotify:album:1wwVm9VUQnKWgeQDDcWMKG,,,,,,,,,,,,,,,
4421,632720,7,Sammy Adams,Just Love Here,Boston's Boy,249396,spotify:artist:1S9WGrK7SZfXXQtHBYzDle,spotify:track:0x6tveOKIv5KLdNJKrS7uh,spotify:album:1wwVm9VUQnKWgeQDDcWMKG,,,,,,,,,,,,,,,
4422,632720,8,Sammy Adams,See Me Now,Boston's Boy,208719,spotify:artist:1S9WGrK7SZfXXQtHBYzDle,spotify:track:1mY4iQsp7lGoi9xn9DnJAx,spotify:album:3pB1U0xauRGufKnk3VVQbD,,,,,,,,,,,,,,,
4423,632720,9,Bryce Vine,Sour Patch Kids,Lazy Fair,252560,spotify:artist:1ShZZUjkbXCjhwrb18BA8I,spotify:track:1Pyxh8ERS8aouSSOQVvVsz,spotify:album:3FxhIYHnMRF3172VF5f5RR,0.017,"['indie pop rap', 'pop', 'pop rap']",65.0,0.483,0.777,True,1.9399999999999997e-05,4.0,0.209,-5.0489999999999995,1.0,0.0618,153.054,4.0,0.5720000000000001
4424,632720,10,Kid Cudi,Erase Me - Main,Man On The Moon II: The Legend Of Mr. Rager,192253,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,spotify:track:6XkuklKiHYVTlVvWlTgQYP,spotify:album:08eM9GRdr5BCCHNqS3Wwud,0.063,"['hip hop', 'indie r&b', 'pop rap', 'rap']",75.0,0.688,0.631,True,0.0,9.0,0.10800000000000001,-5.612,1.0,0.13,186.06599999999997,4.0,0.8540000000000001
4425,632720,11,Kid Cudi,Pursuit Of Happiness (nightmare),Man On The Moon: The End Of Day,295293,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,spotify:track:5iSEsR6NKjlC9SrIJkyL3k,spotify:album:47y3PbX8oIDCkYAFylCJz0,0.511,"['hip hop', 'indie r&b', 'pop rap', 'rap']",75.0,0.629,0.622,True,0.000174,0.0,0.38299999999999995,-8.906,1.0,0.0404,115.29299999999999,4.0,0.264
4426,632720,12,Kid Cudi,Day 'N' Nite (nightmare),Man On The Moon: The End Of Day,221266,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,spotify:track:5FEXPoPnzueFJQCPRIrC3c,spotify:album:47y3PbX8oIDCkYAFylCJz0,0.503,"['hip hop', 'indie r&b', 'pop rap', 'rap']",75.0,0.878,0.446,False,6.32e-06,11.0,0.11699999999999999,-6.362,0.0,0.0635,138.035,4.0,0.805
4427,632720,13,Kid Cudi,Soundtrack 2 My Life,Man On The Moon: The End Of Day,235626,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,spotify:track:1cdC9TCqyLwAlsw3fVJaJS,spotify:album:47y3PbX8oIDCkYAFylCJz0,0.475,"['hip hop', 'indie r&b', 'pop rap', 'rap']",75.0,0.524,0.76,True,2.18e-05,7.0,0.395,-6.577000000000001,1.0,0.0935,86.48299999999999,4.0,0.493
4428,632720,14,Kid Cudi,Up Up & Away,Man On The Moon: The End Of Day,227346,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,spotify:track:1RUTIdTnFs8lHSc0Zr4UJB,spotify:album:2S8AWAM0nxyFy66YnUfIs3,0.0727,"['hip hop', 'indie r&b', 'pop rap', 'rap']",75.0,0.66,0.875,True,3.74e-05,10.0,0.358,-6.057,0.0,0.0889,120.03399999999999,4.0,0.611
4429,632720,15,Kid Cudi,Cudi Zone,Man On The Moon: The End Of Day,259040,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,spotify:track:03MWa1FMygR3RrQoQytsjS,spotify:album:2S8AWAM0nxyFy66YnUfIs3,0.537,"['hip hop', 'indie r&b', 'pop rap', 'rap']",75.0,0.7090000000000001,0.685,True,0.0,9.0,0.233,-5.912999999999999,0.0,0.0341,134.76,4.0,0.66
4430,632720,16,David Guetta,Memories (feat. Kid Cudi) - feat. Kid Cudi,One Love,210853,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,spotify:track:0Xh6R6XLoTDRBYriQRgkHj,spotify:album:4uZaHeEPBWpLilXGg5sJs1,0.0019199999999999998,"['dance pop', 'edm', 'pop']",87.0,0.547,0.92,False,6.96e-06,8.0,0.257,-3.9389999999999996,1.0,0.26,129.99,4.0,0.37200000000000005
4431,632720,17,Kid Cudi,Heart Of A Lion (Kid Cudi Theme Music),Man On The Moon: The End Of Day,261360,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,spotify:track:4FgcgJpZaKJRog2EISGWjN,spotify:album:2S8AWAM0nxyFy66YnUfIs3,0.302,"['hip hop', 'indie r&b', 'pop rap', 'rap']",75.0,0.7240000000000001,0.455,True,0.00584,11.0,0.0926,-9.337,0.0,0.0339,125.005,4.0,0.35
4432,632720,18,Kid Cudi,CONFUSED!,Speedin' Bullet 2 Heaven,236120,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,spotify:track:6fqmq4QmtyGhYYx2erQtXG,spotify:album:6e8pwYKSF9iZjpPep1DVzx,,,,,,,,,,,,,,,
4433,632720,19,Lupe Fiasco,Beautiful Lasers (2 Ways) [feat. MDMA] - feat. MDMA,Lasers,241853,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,spotify:track:5Cs55JEAsk7oSLnniBwI2x,spotify:album:1j0apvEvaWbTmlZpKsfr2D,,,,,,,,,,,,,,,
4434,632720,20,Lupe Fiasco,The Show Goes On,Lasers,239613,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,spotify:track:4NTWZqvfQTlOMitlVn6tew,spotify:album:1j0apvEvaWbTmlZpKsfr2D,0.0189,"['conscious hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",67.0,0.591,0.889,True,0.0,7.0,0.155,-3.839,1.0,0.115,143.067,4.0,0.65
4435,632720,21,Lupe Fiasco,Words I Never Said (feat. Skylar Grey) - feat. Skylar Grey,Lasers,256959,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,spotify:track:5AcOdoDOQOKtPlAM1FqBO8,spotify:album:1j0apvEvaWbTmlZpKsfr2D,0.0746,"['conscious hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",67.0,0.445,0.9279999999999999,True,0.0,10.0,0.34299999999999997,-3.532,0.0,0.304,107.57600000000001,3.0,0.37
4436,632720,22,Mac Miller,I Am Who Am (Killin' Time),Watching Movies With The Sound Off,301263,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:track:3KHkgdWvatzc6r6IxVqXZe,spotify:album:5Jk05wHmz0vzUse0AICEZp,0.625,"['hip hop', 'pop rap', 'rap', 'southern hip hop']",79.0,0.415,0.581,False,1.36e-06,4.0,0.132,-8.754,0.0,0.16699999999999998,153.702,4.0,0.198
4437,632720,23,B.o.B,Airplanes (feat. Hayley Williams of Paramore) - Explicit Album Version,B.o.B Presents: The Adventures of Bobby Ray,180480,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,spotify:track:6lV2MSQmRIkycDScNtrBXO,spotify:album:7apLPYT8szV1IqTxyVSy5P,0.11,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",73.0,0.66,0.867,True,0.0,6.0,0.0368,-4.285,0.0,0.11599999999999999,93.03299999999999,4.0,0.377
4438,632720,24,B.o.B,So Good,Strange Clouds,213253,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,spotify:track:28GUjBGqZVcAV4PHSYzkj2,spotify:album:7qqCw47pAWFzhwTpVRd0zE,0.0403,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",73.0,0.66,0.9,False,0.0,7.0,0.21899999999999997,-5.02,1.0,0.14,85.51,4.0,0.591
4439,632720,25,B.o.B,Nothin' On You (feat. Bruno Mars),B.o.B Presents: The Adventures of Bobby Ray,268320,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,spotify:track:59dLtGBS26x7kc0rHbaPrq,spotify:album:7apLPYT8szV1IqTxyVSy5P,0.386,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",73.0,0.688,0.853,False,0.0,10.0,0.0862,-5.814,1.0,0.0493,103.993,4.0,0.743
4440,632720,26,B.o.B,Magic (feat. Rivers Cuomo),B.o.B Presents: The Adventures of Bobby Ray,196133,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,spotify:track:5uHYcK0nbEYgRaFTY5BqnP,spotify:album:7apLPYT8szV1IqTxyVSy5P,0.0127,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",73.0,0.5489999999999999,0.932,False,0.0,8.0,0.34700000000000003,-4.11,0.0,0.34299999999999997,82.439,4.0,0.787
4441,632720,27,Mac Miller,Get Up,Best Day Ever,158178,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:track:2I5tgzOlFMAxcmcxh7tpUg,spotify:album:5UYLpgSkZQ35dkHdMCm8mt,,,,,,,,,,,,,,,
4442,632720,28,Mac Miller,Avian,Watching Movies With The Sound Off,196693,spotify:artist:4LLpKhyESsyAXpc4laK94U,spotify:track:07MbhdbZiKm0HTeE8NbR6S,spotify:album:7AAJ37sNfsuD9HTKOYOVfX,0.16399999999999998,"['hip hop', 'pop rap', 'rap', 'southern hip hop']",79.0,0.6,0.659,True,0.0,7.0,0.444,-7.638,1.0,0.156,74.936,4.0,0.287
4443,642317,0,Martin Garrix,In the Name of Love,The Martin Garrix Collection,195840,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,spotify:track:04DwTuZ2VBdJCCC5TROn7L,spotify:album:75kX486cBBkuaLkZGjBptl,0.0592,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",84.0,0.49,0.485,False,0.0,4.0,0.337,-6.237,0.0,0.0406,133.889,4.0,0.196
4444,642317,1,Terror Jr,Come First,Bop City,171844,spotify:artist:5QatamYwvUTOmMHW6WA0AG,spotify:track:5fo4LbJ8lOaB54wcM5wPMv,spotify:album:5hejwRvyklqZbpNfkAMjff,0.111,"['dance pop', 'electropop', 'indie electro-pop', 'indie poptimism', 'pop']",55.0,0.905,0.21600000000000003,True,0.000597,5.0,0.0911,-11.331,0.0,0.16,95.04799999999999,4.0,0.392
4445,642317,2,OneRepublic,Wherever I Go,Oh My My,169773,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,spotify:track:46jLy47W8rkf8rEX04gMKB,spotify:album:6p01JdkB7ry8iAf4IuC1Lv,0.0915,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop quebecois', 'pop rap', 'pop rock']",82.0,0.552,0.6890000000000001,False,0.0,10.0,0.27,-6.444,0.0,0.0425,99.961,4.0,0.349
4446,642317,3,DJ Snake,Let Me Love You,Encore,205946,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,spotify:album:55bbXORm6ZrVq52zfZnxBf,0.0784,"['dance pop', 'edm', 'electronic trap', 'pop', 'tropical house']",77.0,0.47600000000000003,0.718,False,1.0199999999999999e-05,8.0,0.122,-5.309,1.0,0.0576,199.864,4.0,0.142
4447,642317,4,Shawn Mendes,Mercy,Illuminate,208733,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,spotify:track:4TZy1wLyHec06pwgFYDh1a,spotify:album:6FLZDJq4UuwqcaQlI4XCP1,0.13699999999999998,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",87.0,0.469,0.68,False,0.0,11.0,0.11,-4.921,0.0,0.11699999999999999,147.734,4.0,0.374
4448,642317,5,Coldplay,Hymn For The Weekend - Seeb Remix,A Head Full Of Dreams Tour Edition,212647,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,spotify:track:1OAiWI2oPmglaOiv9fdioU,spotify:album:5IDGBfcVjwMoGPKOsfyXLN,0.00868,"['permanent wave', 'pop']",85.0,0.565,0.8490000000000001,False,4.68e-06,0.0,0.12,-3.516,0.0,0.0517,102.03399999999999,4.0,0.42700000000000005
4449,642317,6,The Chainsmokers,Closer,Closer,244960,spotify:artist:69GGBxA162lTqCwzJG5jLp,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,spotify:album:0rSLgV8p5FzfnqlEk4GzxE,0.414,"['edm', 'electropop', 'pop', 'tropical house']",84.0,0.748,0.524,False,0.0,8.0,0.111,-5.599,1.0,0.0338,95.01,4.0,0.6609999999999999
4450,642317,7,Drake,Too Good,Views,263373,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:track:11KJSRSgaDxqydKYiD2Jew,spotify:album:3hARKC8cinq3mZLLAEaBh9,0.0573,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",100.0,0.804,0.648,True,3.4899999999999995e-05,7.0,0.102,-7.805,1.0,0.11699999999999999,117.98299999999999,4.0,0.392
4451,642317,8,Shawn Mendes,Treat You Better,Illuminate,187973,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,spotify:track:4Hf7WnR761jpxPr5D46Bcd,spotify:album:6FLZDJq4UuwqcaQlI4XCP1,0.12300000000000001,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",87.0,0.624,0.8029999999999999,False,0.0,10.0,0.114,-4.105,0.0,0.24600000000000002,166.018,4.0,0.821
4452,642317,9,Anne-Marie,Alarm,Alarm,205593,spotify:artist:1zNqDE7qDGCsyzJwohVaoX,spotify:track:0OwX5aROoW1Iip8FV51Efg,spotify:album:2Z3HQO6NL3812mnNj7htXv,0.0812,"['dance pop', 'pop', 'post-teen pop', 'tropical house']",85.0,0.7559999999999999,0.589,True,0.0,0.0,0.17600000000000002,-5.093,1.0,0.23199999999999998,146.928,4.0,0.8109999999999999
4453,642317,10,Ellie Goulding,"Still Falling For You - From ""Bridget Jones's Baby""",Still Falling For You,240867,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,spotify:track:638fKB27P7UAmu3Aq0vEJ3,spotify:album:5YCwdMjxlC5hmHO8NcMoRE,0.547,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'tropical house']",76.0,0.512,0.531,False,2.46e-06,1.0,0.102,-8.03,1.0,0.0418,96.05799999999999,4.0,0.19
4454,642317,11,Hailee Steinfeld,Starving,HAIZ,181933,spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,spotify:track:6875MeXyCW0wLyT72Eetmo,spotify:album:5m01tty1948HnkXUhG0urw,0.414,"['dance pop', 'pop', 'post-teen pop']",78.0,0.6679999999999999,0.613,True,0.0,4.0,0.102,-4.225,1.0,0.102,99.852,4.0,0.498
4455,642317,12,David Guetta,This One's For You (feat. Zara Larsson) - KUNGS Remix; Official Song UEFA EURO 2016,This One's For You (feat. Zara Larsson),255840,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,spotify:track:0I0VJ1RKnIui41RteFYxVa,spotify:album:2R1q5ANADCPJqXrQ4Ly26d,,,,,,,,,,,,,,,
4456,642317,13,Kygo,Stay,Cloud Nine,239465,spotify:artist:23fqKkggKUBHNkbKtXEls4,spotify:track:2FiSTH0GYpIioUgjfzMIja,spotify:album:0uMIzWh1uEpHEBell4rlF8,0.0444,"['edm', 'pop', 'tropical house']",85.0,0.648,0.736,False,0.00013700000000000002,8.0,0.171,-7.9479999999999995,1.0,0.0385,103.027,4.0,0.37799999999999995
4457,642317,14,Fifth Harmony,Gonna Get Better,27-Jul,216880,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,spotify:track:23e29alilKhIYF88ifp7We,spotify:album:0pF0oyuPNdOObniB1Ng0kW,,,,,,,,,,,,,,,
4458,642317,15,Mike Perry,The Ocean,The Ocean,183414,spotify:artist:6lB8vOoI4DRrrVxXwuV19c,spotify:track:2CPqh63wRVscbceKcPxwvv,spotify:album:4pgNeQfSctryAw4e0uESHe,0.0225,"['dance pop', 'deep pop edm', 'deep tropical house', 'edm', 'pop', 'tropical house']",71.0,0.632,0.575,False,1.81e-06,5.0,0.10400000000000001,-6.478,1.0,0.028999999999999998,90.037,4.0,0.188
4459,642317,16,Fifth Harmony,Don't Wanna Dance Alone - Cole Plante Remix,Better Together (The Remixes),235080,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,spotify:track:1Y1tWcgBQf95FNxIBUmWw8,spotify:album:7DS56AHTWgY9C5zV2WIARc,,,,,,,,,,,,,,,
4460,642317,17,Enisa,Burn This Bridge,Burn This Bridge,234312,spotify:artist:19mMHUyLK5uYyg9D14yJP6,spotify:track:1sc1Shq3pUuAwB7Yi5wgYc,spotify:album:50wclcd9lYkkZgfx2hRuMr,,,,,,,,,,,,,,,
4461,642317,18,Extreme Music,Hold On,Glory Pop 2,255498,spotify:artist:6Q6wl4T5osps79OPDuLjNJ,spotify:track:4Z524Thpkxb5g8ZKHa7nWI,spotify:album:1YnR1VyKtoguohuFOhwykC,,,,,,,,,,,,,,,
4462,642317,19,Joel Adams,Please Don't Go,Please Don't Go,210580,spotify:artist:36jaGQtMj5UWD0eO1fCVdD,spotify:track:3cNjgVBKTJ1SvKhunrCdVy,spotify:album:2SF8Wbc61u8hlQkZYGVCnx,0.0118,[],58.0,0.513,0.768,False,1.9399999999999997e-05,4.0,0.294,-4.868,0.0,0.0587,84.264,4.0,0.235
4463,642317,20,tobyMac,City On Our Knees - Radio Version;Medium Key Performance Track Without Background Vocals,City On Our Knees (Radio Version) [Performance Tracks] - EP,272653,spotify:artist:5VX8hxrcfJWwaTLiqGUHG3,spotify:track:7iwzD1P8OURjQdPXcqL3DI,spotify:album:2aMaMHzH06gdtrow0TC8m9,,,,,,,,,,,,,,,
4464,642317,21,tobyMac,City On Our Knees,Tonight,266546,spotify:artist:5VX8hxrcfJWwaTLiqGUHG3,spotify:track:5QZunYrvUrJs3Mzrjl7fKV,spotify:album:7jasF0G61aClte3MHzQRak,0.0809,"['ccm', 'christian alternative rock', 'christian hip hop', 'christian music', 'christian rock', 'worship']",65.0,0.507,0.77,False,0.0,0.0,0.214,-5.018,1.0,0.0424,155.945,4.0,0.48200000000000004
4465,642317,22,Niall Horan,This Town,Flicker,232852,spotify:artist:1Hsdzj7Dlq2I7tHP7501T4,spotify:track:3UwT4FadEGWyMdaSwYcUBY,spotify:album:3QLB5s0MY7ERTwh4GpNMkf,0.738,"['dance pop', 'pop', 'post-teen pop']",74.0,0.6779999999999999,0.39799999999999996,False,0.0,6.0,0.11699999999999999,-8.413,0.0,0.0315,111.833,4.0,0.20199999999999999
4466,642317,23,The Chainsmokers,Roses,The Chainsmokers- Japan Special Edition,225800,spotify:artist:69GGBxA162lTqCwzJG5jLp,spotify:track:6O6M7pJLABmfBRoGZMu76Y,spotify:album:3ShQFl9FladFKlonwPGZFc,0.0361,"['edm', 'electropop', 'pop', 'tropical house']",84.0,0.716,0.8059999999999999,False,0.00413,4.0,0.244,-7.602,1.0,0.0466,100.03299999999999,4.0,0.34700000000000003
4467,642317,24,The Chainsmokers,Inside Out,Inside Out,233773,spotify:artist:69GGBxA162lTqCwzJG5jLp,spotify:track:7sG2bWi2eDtvX9vX8yC1Gn,spotify:album:7mgjbCQ1gzFbASVLgD8YbV,0.0030800000000000003,"['edm', 'electropop', 'pop', 'tropical house']",84.0,0.545,0.65,False,7.98e-06,7.0,0.122,-5.853,0.0,0.0315,143.937,4.0,0.121
4468,642317,25,Maty Noyes,in my miNd,In My Mind,212026,spotify:artist:5JSXWmQO8csVUy6hSRu8TA,spotify:track:0F1Rc18rZcJOALxIIQPTYd,spotify:album:0YOVfyE9xg8noB5rDNLtm4,0.45,['indie poptimism'],61.0,0.768,0.632,False,0.0,0.0,0.0449,-3.807,0.0,0.0254,102.061,4.0,0.7859999999999999
4469,642317,26,FRENSHIP,Capsize,Truce - EP,237706,spotify:artist:7xEFii6utZmQ61kX59HmLH,spotify:track:2XMTqoHHSH0lvuXrvIEdco,spotify:album:5qeKpDQFyotJjLh61pUZQo,0.0398,"['dance pop', 'deep tropical house', 'electropop', 'indie poptimism', 'modern rock', 'pop', 'tropical house']",63.0,0.6829999999999999,0.708,False,0.155,5.0,0.6859999999999999,-6.244,0.0,0.0305,92.991,4.0,0.355
4470,642317,27,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),Red Pill Blues,214265,spotify:artist:04gDigrS5kc9YWfZHwBETP,spotify:track:2QbFClFyhMMtiurUjuQlAe,spotify:album:1Jmq5HEJeA9kNi2SgQul4U,0.341,['pop'],88.0,0.775,0.617,False,0.0,7.0,0.0985,-6.166,1.0,0.0701,100.04799999999999,4.0,0.485
4471,642317,28,Maroon 5,Love Somebody,Overexposed,229813,spotify:artist:04gDigrS5kc9YWfZHwBETP,spotify:track:0HnaqUxvHP5LaWdmWwJpiS,spotify:album:7i1Ej2Ix9aIiLKqhNwAB2l,0.145,['pop'],88.0,0.675,0.792,False,0.0,1.0,0.12,-6.303,1.0,0.0368,120.016,4.0,0.395
